sku_code,cpse_name,depot_location,raw_description,quantity,unit_cost_inr,days_idle,po_no,heat_no,standard,hsn_code,gem_category,mesc_code,cppp_tender_id
ONGC-GAT-02723,ONGC,"Mehsana Asset, Gujarat","GATE VALVE, BOLTED BONNET, OS&Y, 1/2 INCH, CLASS 900, BODY ASTM A105, TRIM 1, API 600, RTJ FACING",117,24402.72,898,ONGC/PO/2024/823294,HT-B55685,API 600,84818030,GeM/CAT/VALVES/GATE/API600,77.10.84.49.211.1,CPPP/2025/ONGC_279358
ONGC-GAS-02724,ONGC,"Uran Gas Processing Complex, Maharashtra","SPIRAL WOUND GASKET WITH INNER AND OUTER CENTERING RING, 10 INCH, CLASS 2500, ASME B16.20, SS304/FG",47,1966.05,423,ONGC/PO/2024/289923,HT-C55551,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.50.73.179.1,CPPP/2025/ONGC_206560
ONGC-GAS-02725,ONGC,"Mumbai High Offshore Logistics Base, Maharashtra","RING TYPE JOINT GASKET, OCTAGONAL METALLIC, 2 INCH, CLASS 300, ASME B16.20, LOW CARBON STEEL",74,3456.0,26,ONGC/PO/2024/240297,HT-X17170,ASME B16.20,84841000,GeM/CAT/GASKETS/RTJ/B16.20,85.20.29.36.202.1,CPPP/2025/ONGC_587243
ONGC-BAL-02726,ONGC,"Mehsana Asset, Gujarat","BALL VALVE, TRUNNION MOUNTED, FULL BORE, 16 INCH, CLASS 150, BODY ASTM A216 WCB, TRIM 316SS/DEV, API 607, FF FACING",163,27044.41,293,ONGC/PO/2024/387093,HT-B37214,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.45.97.525.1,CPPP/2025/ONGC_102159
ONGC-GLO-02727,ONGC,"Mehsana Asset, Gujarat","GLOBE VALVE, BOLTED BONNET, OUTSIDE SCREW, 16 INCH, CLASS 600, BODY ASTM A105, TRIM 5, BS 1873, RF FACING",20,25176.95,972,ONGC/PO/2024/796222,HT-X14945,BS 1873,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.31.52.254.1,CPPP/2025/ONGC_199235
ONGC-BUT-02728,ONGC,"Mehsana Asset, Gujarat","BUTTERFLY VALVE, TRIPLE ECCENTRIC, METAL SEATED, 3 INCH, CLASS 150, BODY ASTM A216 WCB, TRIM NIONIC-60, API 609, RF FACING",173,32894.69,58,ONGC/PO/2024/376025,HT-C80252,API 609,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.56.31.497.1,CPPP/2025/ONGC_153783
ONGC-STU-02729,ONGC,"Karaikal Asset, Tamil Nadu","STUD BOLT WITH TWO HEAVY HEX NUTS, 1-1/2 INCH, LENGTH 180MM, STUD ASTM A193 B16, NUTS ASTM A194 7, ASME B18.2.1",67,3247.33,258,ONGC/PO/2024/941761,HT-B15958,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.61.19.218.1,CPPP/2025/ONGC_336649
ONGC-RED-02730,ONGC,"Hazira Gas Processing Plant, Gujarat","BUTTWELD FITTING, CONCENTRIC REDUCER, 6 INCH, ASTM A403 WP304L, ASME B16.9",44,4582.16,418,ONGC/PO/2024/615705,HT-A59027,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.63.81.913.1,CPPP/2025/ONGC_796913
ONGC-CHE-02731,ONGC,"Uran Gas Processing Complex, Maharashtra","CHECK VALVE, DUAL PLATE WAFER, 8 INCH, CLASS 600, BODY ASTM A351 CF8M, TRIM 16, API 594, RF FACING",18,53587.55,173,ONGC/PO/2024/320091,HT-Z83902,API 594,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.66.48.642.1,CPPP/2025/ONGC_928592
ONGC-PIP-02732,ONGC,"Rajahmundry Asset, Andhra Pradesh","LINE PIPE, SEAMLESS, 6 INCH, SCH 80, ASTM A106 GR.B, API 5L PSL2, BEVELED ENDS",53,10733.86,837,ONGC/PO/2024/870061,HT-B63222,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.90.59.100.1,CPPP/2025/ONGC_706082
ONGC-STU-02733,ONGC,"Ankleshwar Asset, Gujarat","STUD BOLT WITH TWO HEAVY HEX NUTS, 1/2 INCH, LENGTH 220MM, STUD ASTM A320 L7, NUTS ASTM A194 7, ASME B18.2.1",87,1813.17,295,ONGC/PO/2024/640880,HT-Z90208,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.91.14.761.1,CPPP/2025/ONGC_517044
ONGC-BUT-02734,ONGC,"Rajahmundry Asset, Andhra Pradesh","BUTTERFLY VALVE, TRIPLE ECCENTRIC, METAL SEATED, 1 INCH, CLASS 300, BODY ASTM A352 LCB, TRIM NIONIC-60, API 609, RF FACING",48,26169.36,15,ONGC/PO/2024/164234,HT-X41336,API 609,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.98.18.687.1,CPPP/2025/ONGC_210140
ONGC-PSV-02735,ONGC,"Hazira Gas Processing Plant, Gujarat","PRESSURE SAFETY RELIEF VALVE, SPRING LOADED, FLANGED, 16 INCH, CLASS 300, ORIFICE K, BODY ASTM A351 CF8M, API 526",89,153429.13,1146,ONGC/PO/2024/935683,HT-A49481,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.28.16.956.1,CPPP/2025/ONGC_261466
ONGC-TEE-02736,ONGC,"Mumbai High Offshore Logistics Base, Maharashtra","BUTTWELD FITTING, EQUAL TEE, 8 INCH, ASTM A420 WPL6, ASME B16.9",32,4877.62,44,ONGC/PO/2024/766910,HT-C53238,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.48.27.249.1,CPPP/2025/ONGC_373938
ONGC-GAS-02737,ONGC,"Rajahmundry Asset, Andhra Pradesh","SPIRAL WOUND GASKET WITH INNER AND OUTER CENTERING RING, 1/2 INCH, CLASS 300, ASME B16.20, SS304/FG",35,2028.01,17,ONGC/PO/2024/299943,HT-B68666,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.77.87.275.1,CPPP/2025/ONGC_671026
ONGC-STU-02738,ONGC,"Mehsana Asset, Gujarat","STUD BOLT WITH TWO HEAVY HEX NUTS, 1-1/2 INCH, LENGTH 180MM, STUD ASTM A193 B16, NUTS ASTM A194 7, ASME B16.5",61,2262.81,52,ONGC/PO/2024/733514,HT-C59890,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.24.91.596.1,CPPP/2025/ONGC_530801
ONGC-GLO-02739,ONGC,"Rajahmundry Asset, Andhra Pradesh","GLOBE VALVE, BOLTED BONNET, OUTSIDE SCREW, 16 INCH, CLASS 900, BODY ASTM A350 LF2, TRIM 8, API 623, RTJ FACING",75,41997.41,835,ONGC/PO/2024/480529,HT-B59278,API 623,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.18.45.103.1,CPPP/2025/ONGC_678632
ONGC-CHE-02740,ONGC,"Hazira Gas Processing Plant, Gujarat","CHECK VALVE, DUAL PLATE WAFER, 1.5 INCH, CLASS 300, BODY ASTM A216 WCB, TRIM 1, API 6D, RF FACING",34,20248.0,490,ONGC/PO/2024/450600,HT-X71588,API 6D,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.30.63.170.1,CPPP/2025/ONGC_613679
ONGC-GAS-02741,ONGC,"Karaikal Asset, Tamil Nadu","SPIRAL WOUND GASKET WITH INNER AND OUTER CENTERING RING, 2 INCH, CLASS 600, ASME B16.20, SS316L/FG",173,2637.23,335,ONGC/PO/2024/576979,HT-B81288,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.33.98.407.1,CPPP/2025/ONGC_303680
ONGC-TEE-02742,ONGC,"Uran Gas Processing Complex, Maharashtra","BUTTWELD FITTING, EQUAL TEE, 1 INCH, ASTM A403 WP316L, ASME B16.9",137,5517.8,900,ONGC/PO/2024/924566,HT-A35801,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.74.51.280.1,CPPP/2025/ONGC_856936
ONGC-GLO-02743,ONGC,"Uran Gas Processing Complex, Maharashtra","GLOBE VALVE, BOLTED BONNET, OUTSIDE SCREW, 6 INCH, CLASS 2500, BODY ASTM A216 WCB, TRIM 12, BS 1873, RTJ FACING",150,20728.88,1102,ONGC/PO/2024/200553,HT-C49229,BS 1873,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.19.31.418.1,CPPP/2025/ONGC_454831
ONGC-CEN-02744,ONGC,"Uran Gas Processing Complex, Maharashtra","CENTRIFUGAL PUMP SPARE, HARDENED SHAFT SLEEVE, SIZE 20 INCH, ASTM A743 CF8M, API 682",8,107995.87,955,ONGC/PO/2024/337706,HT-C14535,API 682,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.45.63.260.1,CPPP/2025/ONGC_827856
ONGC-RED-02745,ONGC,"Mehsana Asset, Gujarat","BUTTWELD FITTING, CONCENTRIC REDUCER, 3 INCH, SCH 80, ASTM A403 WP316L, ASME B16.9",143,4606.32,1098,ONGC/PO/2024/568482,HT-Z94401,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.84.56.906.1,CPPP/2025/ONGC_754456
ONGC-GAT-02746,ONGC,"Mehsana Asset, Gujarat","GATE VALVE, BOLTED BONNET, OS&Y, 1.5 INCH, CLASS 150, BODY ASTM A105, TRIM 1, API 602, RF FACING",89,26890.39,736,ONGC/PO/2024/462352,HT-A76685,API 602,84818030,GeM/CAT/VALVES/GATE/API600,77.10.99.33.453.1,CPPP/2025/ONGC_947901
ONGC-CEN-02747,ONGC,"Mumbai High Offshore Logistics Base, Maharashtra","CENTRIFUGAL PUMP SPARE, CARTRIDGE MECHANICAL SEAL API 682, SIZE 1/2 INCH, ASTM A743 CF8M, API 610",19,106917.09,318,ONGC/PO/2024/627386,HT-C61618,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.97.68.391.1,CPPP/2025/ONGC_589033
ONGC-GAS-02748,ONGC,"Mehsana Asset, Gujarat","SPIRAL WOUND GASKET WITH INNER AND OUTER CENTERING RING, 2 INCH, CLASS 1500, ASME B16.20, SS316L/FG",95,2047.09,408,ONGC/PO/2024/769017,HT-X84891,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.27.95.958.1,CPPP/2025/ONGC_246170
ONGC-ELB-02749,ONGC,"Karaikal Asset, Tamil Nadu","BUTTWELD FITTING, ELBOW 90 DEG LONG RADIUS, 3 INCH, SCH 160, ASTM A234 WPB, ASME B16.9",96,3803.98,479,ONGC/PO/2024/800391,HT-A58228,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.55.62.282.1,CPPP/2025/ONGC_785080
ONGC-BAL-02750,ONGC,"Hazira Gas Processing Plant, Gujarat","BALL VALVE, TRUNNION MOUNTED, FULL BORE, 12 INCH, CLASS 1500, BODY ASTM A182 F51, TRIM 316SS/PEEK, ASME B16.34, RTJ FACING",167,53856.51,416,ONGC/PO/2024/428283,HT-Z62729,ASME B16.34,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.48.71.136.1,CPPP/2025/ONGC_360419
ONGC-CHE-02751,ONGC,"Mumbai High Offshore Logistics Base, Maharashtra","CHECK VALVE, DUAL PLATE WAFER, 20 INCH, CLASS 300, BODY ASTM A352 LCB, TRIM 12, API 6D, RF FACING",41,26114.53,315,ONGC/PO/2024/991652,HT-B28380,API 6D,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.62.91.168.1,CPPP/2025/ONGC_409258
ONGC-CHE-02752,ONGC,"Ankleshwar Asset, Gujarat","CHECK VALVE, DUAL PLATE WAFER, 3 INCH, CLASS 300, BODY ASTM A352 LCB, TRIM 16, API 594, RF FACING",70,25248.9,410,ONGC/PO/2024/168113,HT-C98581,API 594,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.62.78.353.1,CPPP/2025/ONGC_782146
ONGC-CEN-02753,ONGC,"Hazira Gas Processing Plant, Gujarat","CENTRIFUGAL PUMP SPARE, ENCLOSED IMPELLER DYNAMICALLY BALANCED, SIZE 16 INCH, AISI 410, API 610",95,39134.19,648,ONGC/PO/2024/565794,HT-C67413,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.80.69.163.1,CPPP/2025/ONGC_555989
ONGC-ELB-02754,ONGC,"Mehsana Asset, Gujarat","BUTTWELD FITTING, ELBOW 90 DEG LONG RADIUS, 1 INCH, SCH 80, ASTM A403 WP316L, ASME B16.9",61,3381.72,1040,ONGC/PO/2024/131364,HT-X78708,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.20.15.849.1,CPPP/2025/ONGC_172546
ONGC-GAS-02755,ONGC,"Hazira Gas Processing Plant, Gujarat","SPIRAL WOUND GASKET WITH INNER AND OUTER CENTERING RING, 8 INCH, CLASS 150, ASME B16.20, SS304/FG",78,2421.3,481,ONGC/PO/2024/634005,HT-X50290,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.85.93.120.1,CPPP/2025/ONGC_126758
ONGC-BAL-02756,ONGC,"Ankleshwar Asset, Gujarat","BALL VALVE, TRUNNION MOUNTED, FULL BORE, 1/2 INCH, CLASS 900, BODY ASTM A216 WCB, TRIM INCONEL/STELLITE, API 607, RTJ FACING",51,24304.13,19,ONGC/PO/2024/132261,HT-C84506,API 607,84818030,GeM/CAT/VALVES/BALL/API6D,77.16.86.36.116.1,CPPP/2025/ONGC_847573
ONGC-PIP-02757,ONGC,"Ankleshwar Asset, Gujarat","LINE PIPE, ELECTRIC RESISTANCE WELDED, 3/4 INCH, API 5L X60, ASME B36.10M, BEVELED ENDS",54,10136.5,109,ONGC/PO/2024/924019,HT-A38446,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.21.56.845.1,CPPP/2025/ONGC_647559
ONGC-TEE-02758,ONGC,"Mumbai High Offshore Logistics Base, Maharashtra","BUTTWELD FITTING, EQUAL TEE, 1/2 INCH, SCH 80, ASTM A234 WPB, ASME B16.9",93,4396.99,231,ONGC/PO/2024/647761,HT-B55293,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.19.52.512.1,CPPP/2025/ONGC_122040
ONGC-RED-02759,ONGC,"Ankleshwar Asset, Gujarat","BUTTWELD FITTING, CONCENTRIC REDUCER, 1/2 INCH, SCH 80, ASTM A420 WPL6, ASME B16.9",89,3340.95,39,ONGC/PO/2024/451224,HT-A25398,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.20.65.278.1,CPPP/2025/ONGC_860120
ONGC-ELB-02760,ONGC,"Karaikal Asset, Tamil Nadu","BUTTWELD FITTING, ELBOW 90 DEG LONG RADIUS, 2 INCH, ASTM A420 WPL6, ASME B16.9",109,2888.06,100,ONGC/PO/2024/831394,HT-X34480,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.50.54.320.1,CPPP/2025/ONGC_227387
ONGC-PSV-02761,ONGC,"Mehsana Asset, Gujarat","PRESSURE SAFETY RELIEF VALVE, SPRING LOADED, FLANGED, 3/4 INCH, CLASS 300, ORIFICE F, BODY ASTM A216 WCB, ASME SEC VIII",39,44379.3,924,ONGC/PO/2024/421055,HT-C33173,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.48.12.661.1,CPPP/2025/ONGC_642701
ONGC-PIP-02762,ONGC,"Mehsana Asset, Gujarat","LINE PIPE, SEAMLESS, 3 INCH, SCH XXS, ASTM A312 TP304L, ASME B36.10M, BEVELED ENDS",27,8956.92,442,ONGC/PO/2024/203166,HT-C17722,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.13.86.725.1,CPPP/2025/ONGC_816185
ONGC-TEE-02763,ONGC,"Hazira Gas Processing Plant, Gujarat","BUTTWELD FITTING, EQUAL TEE, 20 INCH, SCH 160, ASTM A403 WP316L, ASME B16.9",166,3763.22,359,ONGC/PO/2024/999280,HT-C20076,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.52.85.984.1,CPPP/2025/ONGC_369373
ONGC-RED-02764,ONGC,"Uran Gas Processing Complex, Maharashtra","BUTTWELD FITTING, CONCENTRIC REDUCER, 2 INCH, SCH 160, ASTM A403 WP304L, ASME B16.9",13,3655.4,302,ONGC/PO/2024/776095,HT-B72810,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.41.78.826.1,CPPP/2025/ONGC_554550
ONGC-STU-02765,ONGC,"Rajahmundry Asset, Andhra Pradesh","STUD BOLT WITH TWO HEAVY HEX NUTS, 5/8 INCH, LENGTH 180MM, STUD ASTM A193 B7M, NUTS ASTM A194 2HM, ASME B16.5",45,2386.98,164,ONGC/PO/2024/255622,HT-C34775,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.12.64.604.1,CPPP/2025/ONGC_593613
ONGC-ELB-02766,ONGC,"Rajahmundry Asset, Andhra Pradesh","BUTTWELD FITTING, ELBOW 90 DEG LONG RADIUS, 8 INCH, SCH 80, ASTM A403 WP316L, ASME B16.9",178,2724.87,421,ONGC/PO/2024/739295,HT-B92975,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.55.20.833.1,CPPP/2025/ONGC_828357
ONGC-PSV-02767,ONGC,"Uran Gas Processing Complex, Maharashtra","PRESSURE SAFETY RELIEF VALVE, SPRING LOADED, FLANGED, 6 INCH, CLASS 1500, ORIFICE F, BODY ASTM A216 WCB, ASME SEC VIII",48,45623.82,41,ONGC/PO/2024/968880,HT-X94270,ASME SEC VIII,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.30.12.184.1,CPPP/2025/ONGC_567892
ONGC-PSV-02768,ONGC,"Uran Gas Processing Complex, Maharashtra","PRESSURE SAFETY RELIEF VALVE, SPRING LOADED, FLANGED, 12 INCH, CLASS 300, ORIFICE K, BODY ASTM A351 CF8M, API 526",104,146291.29,309,ONGC/PO/2024/913574,HT-A21460,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.12.80.377.1,CPPP/2025/ONGC_101725
ONGC-STU-02769,ONGC,"Uran Gas Processing Complex, Maharashtra","STUD BOLT WITH TWO HEAVY HEX NUTS, 1-1/4 INCH, LENGTH 150MM, STUD ASTM A193 B8M, NUTS ASTM A194 8M, ASME B18.2.1",107,1724.72,12,ONGC/PO/2024/329159,HT-Z88056,ASME B18.2.1,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.92.54.145.1,CPPP/2025/ONGC_510127
ONGC-PIP-02770,ONGC,"Mehsana Asset, Gujarat","LINE PIPE, ELECTRIC RESISTANCE WELDED, 20 INCH, SCH 160, ASTM A312 TP316L, ASME B36.10M, BEVELED ENDS",136,8730.44,13,ONGC/PO/2024/811748,HT-Z16991,ASME B36.10M,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.80.37.144.1,CPPP/2025/ONGC_536301
ONGC-STU-02771,ONGC,"Rajahmundry Asset, Andhra Pradesh","STUD BOLT WITH TWO HEAVY HEX NUTS, 1-1/8 INCH, LENGTH 260MM, STUD ASTM A193 B7, NUTS ASTM A194 2H, ASME B16.5",77,2332.03,965,ONGC/PO/2024/885182,HT-C18851,ASME B16.5,73181500,GeM/CAT/FASTENERS/STUD_BOLTS/B16.5,81.30.26.43.316.1,CPPP/2025/ONGC_538074
ONGC-GAT-02772,ONGC,"Mumbai High Offshore Logistics Base, Maharashtra","GATE VALVE, BOLTED BONNET, OS&Y, 12 INCH, CLASS 1500, BODY ASTM A216 WCB, ASME B16.34, RTJ FACING",12,25410.22,460,ONGC/PO/2024/223365,HT-Z24360,ASME B16.34,84818030,GeM/CAT/VALVES/GATE/API600,77.10.49.88.998.1,CPPP/2025/ONGC_662665
ONGC-CHE-02773,ONGC,"Mumbai High Offshore Logistics Base, Maharashtra","CHECK VALVE, DUAL PLATE WAFER, 1 INCH, CLASS 150, BODY ASTM A351 CF8M, TRIM 1, API 594, RF FACING",180,46310.55,155,ONGC/PO/2024/560205,HT-C58673,API 594,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.12.98.783.1,CPPP/2025/ONGC_928596
ONGC-FLA-02774,ONGC,"Ankleshwar Asset, Gujarat","FLANGE, WELDING NECK RTJ, 12 INCH, CLASS 300, ASTM A182 F22, ASME B16.5, RF FACING",87,6178.78,1026,ONGC/PO/2024/238697,HT-B91368,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.51.16.833.1,CPPP/2025/ONGC_664532
ONGC-CHE-02775,ONGC,"Karaikal Asset, Tamil Nadu","CHECK VALVE, DUAL PLATE WAFER, 1/2 INCH, CLASS 300, BODY ASTM A216 WCB, TRIM 8, BS 1868, RF FACING",76,20713.88,314,ONGC/PO/2024/514853,HT-X58132,BS 1868,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.36.51.176.1,CPPP/2025/ONGC_430802
ONGC-CHE-02776,ONGC,"Ankleshwar Asset, Gujarat","CHECK VALVE, DUAL PLATE WAFER, 10 INCH, CLASS 300, BODY ASTM A105, TRIM 12, API 594, RF FACING",134,21415.57,182,ONGC/PO/2024/672197,HT-A13377,API 594,84813000,GeM/CAT/VALVES/CHECK/API594,77.14.36.73.652.1,CPPP/2025/ONGC_193320
ONGC-PSV-02777,ONGC,"Hazira Gas Processing Plant, Gujarat","PRESSURE SAFETY RELIEF VALVE, SPRING LOADED, FLANGED, 20 INCH, CLASS 150, ORIFICE T, BODY ASTM A216 WCB, API 526",26,50422.67,977,ONGC/PO/2024/744368,HT-A85602,API 526,84814000,GeM/CAT/VALVES/SAFETY_RELIEF/API526,77.40.69.54.600.1,CPPP/2025/ONGC_838505
ONGC-TEE-02778,ONGC,"Rajahmundry Asset, Andhra Pradesh","BUTTWELD FITTING, EQUAL TEE, 4 INCH, SCH 40, ASTM A403 WP304L, ASME B16.9",103,4507.3,638,ONGC/PO/2024/150306,HT-C39279,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.85.46.862.1,CPPP/2025/ONGC_804007
ONGC-GAS-02779,ONGC,"Mumbai High Offshore Logistics Base, Maharashtra","SPIRAL WOUND GASKET WITH INNER AND OUTER CENTERING RING, 1 INCH, CLASS 2500, ASME B16.20, SS304/FG",121,1962.35,66,ONGC/PO/2024/119560,HT-C45201,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.92.14.273.1,CPPP/2025/ONGC_859347
ONGC-PIP-02780,ONGC,"Hazira Gas Processing Plant, Gujarat","LINE PIPE, ELECTRIC RESISTANCE WELDED, 24 INCH, SCH XXS, API 5L GR.B, API 5L PSL2, BEVELED ENDS",151,10289.38,1090,ONGC/PO/2024/716302,HT-C60208,API 5L PSL2,73041910,GeM/CAT/PIPES/SEAMLESS/ASME,60.15.79.74.927.1,CPPP/2025/ONGC_520173
ONGC-CEN-02781,ONGC,"Ankleshwar Asset, Gujarat","CENTRIFUGAL PUMP SPARE, HARDENED SHAFT SLEEVE, SIZE 12 INCH, ASTM A743 CF8M, API 610",92,135033.21,34,ONGC/PO/2024/284785,HT-B80922,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.47.81.551.1,CPPP/2025/ONGC_530565
ONGC-GAT-02782,ONGC,"Karaikal Asset, Tamil Nadu","GATE VALVE, BOLTED BONNET, OS&Y, 16 INCH, CLASS 2500, BODY ASTM A351 CF8M, TRIM 8, API 600, RTJ FACING",173,67246.73,752,ONGC/PO/2024/777331,HT-A91327,API 600,84818030,GeM/CAT/VALVES/GATE/API600,77.10.17.75.437.1,CPPP/2025/ONGC_559650
ONGC-BUT-02783,ONGC,"Uran Gas Processing Complex, Maharashtra","BUTTERFLY VALVE, TRIPLE ECCENTRIC, METAL SEATED, 4 INCH, CLASS 300, BODY ASTM A351 CF8M, TRIM NIONIC-60, ASME B16.34, RF FACING",57,60637.51,1093,ONGC/PO/2024/116816,HT-A30768,ASME B16.34,84818030,GeM/CAT/VALVES/BUTTERFLY/API609,77.18.46.85.269.1,CPPP/2025/ONGC_773480
ONGC-ELB-02784,ONGC,"Rajahmundry Asset, Andhra Pradesh","BUTTWELD FITTING, ELBOW 90 DEG LONG RADIUS, 2 INCH, SCH 40, ASTM A403 WP304L, ASME B16.9",170,3879.11,20,ONGC/PO/2024/216771,HT-X74479,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.61.10.940.1,CPPP/2025/ONGC_648448
ONGC-CEN-02785,ONGC,"Rajahmundry Asset, Andhra Pradesh","CENTRIFUGAL PUMP SPARE, HARDENED SHAFT SLEEVE, SIZE 4 INCH, ASTM A743 CA15, API 610",161,46319.16,67,ONGC/PO/2024/839960,HT-C26965,API 610,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.57.63.469.1,CPPP/2025/ONGC_679196
ONGC-GLO-02786,ONGC,"Karaikal Asset, Tamil Nadu","GLOBE VALVE, BOLTED BONNET, OUTSIDE SCREW, 16 INCH, CLASS 2500, BODY ASTM A350 LF2, TRIM 8, API 623, RTJ FACING",162,43958.06,245,ONGC/PO/2024/118625,HT-B85269,API 623,84818030,GeM/CAT/VALVES/GLOBE/BS1873,77.12.80.61.298.1,CPPP/2025/ONGC_652605
ONGC-CEN-02787,ONGC,"Uran Gas Processing Complex, Maharashtra","CENTRIFUGAL PUMP SPARE, HARDENED SHAFT SLEEVE, SIZE 10 INCH, SIC/SIC/FFKM, API 682",137,41878.48,506,ONGC/PO/2024/845682,HT-X53350,API 682,84139120,GeM/CAT/PUMPS/SPARES/API610,58.10.38.33.803.1,CPPP/2025/ONGC_682896
ONGC-GAS-02788,ONGC,"Uran Gas Processing Complex, Maharashtra","SPIRAL WOUND GASKET WITH INNER AND OUTER CENTERING RING, 1/2 INCH, CLASS 900, ASME B16.20, SS304/FG",155,1802.49,664,ONGC/PO/2024/652450,HT-X77683,ASME B16.20,84841000,GeM/CAT/GASKETS/SPIRAL_WOUND/B16.20,85.20.64.12.177.1,CPPP/2025/ONGC_476348
ONGC-FLA-02789,ONGC,"Rajahmundry Asset, Andhra Pradesh","FLANGE, WELDING NECK, 2 INCH, CLASS 600, ASTM A182 F316L, ASME B16.5, RF FACING",137,10825.05,223,ONGC/PO/2024/890177,HT-A76578,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.36.35.897.1,CPPP/2025/ONGC_620275
ONGC-TEE-02790,ONGC,"Rajahmundry Asset, Andhra Pradesh","BUTTWELD FITTING, EQUAL TEE, 1 INCH, ASTM A403 WP316L, ASME B16.9",80,3533.45,38,ONGC/PO/2024/723727,HT-C98253,ASME B16.9,73079310,GeM/CAT/FITTINGS/BUTTWELD/B16.9,74.10.17.93.828.1,CPPP/2025/ONGC_941514
ONGC-FLA-02791,ONGC,"Mumbai High Offshore Logistics Base, Maharashtra","FLANGE, SLIP ON, 24 INCH, CLASS 600, ASTM A182 F22, ASME B16.5, RF FACING",84,4081.41,861,ONGC/PO/2024/763003,HT-X17818,ASME B16.5,73072100,GeM/CAT/FLANGES/ASME/B16.5,74.20.93.38.501.1,CPPP/2025/ONGC_574313
