canonical_id,item_type,size_nb_mm,size_inch,dn_code,pressure_class,metallurgy,facing_end,standard,canonical_description,unspsc_code,gem_category_id
CAN-001269,GATE_VALVE,80.0,"3""",DN80,600,ASTM A105,RF,API 600,"VALVE, GATE, 3"" (DN80), CLASS 600, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001270,GATE_VALVE,80.0,"3""",DN80,600,ASTM A105,RF,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 600, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001271,GATE_VALVE,80.0,"3""",DN80,600,ASTM A105,BW,API 600,"VALVE, GATE, 3"" (DN80), CLASS 600, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001272,GATE_VALVE,80.0,"3""",DN80,600,ASTM A105,BW,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 600, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001273,GATE_VALVE,80.0,"3""",DN80,600,ASTM A182 F316,RF,API 600,"VALVE, GATE, 3"" (DN80), CLASS 600, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001274,GATE_VALVE,80.0,"3""",DN80,600,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 600, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001275,GATE_VALVE,80.0,"3""",DN80,600,ASTM A182 F316,BW,API 600,"VALVE, GATE, 3"" (DN80), CLASS 600, ASTM A182 F316, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001276,GATE_VALVE,80.0,"3""",DN80,600,ASTM A182 F316,BW,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 600, ASTM A182 F316, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001277,GATE_VALVE,80.0,"3""",DN80,900,ASTM A216 WCB,RF,API 600,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A216 WCB, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001278,GATE_VALVE,80.0,"3""",DN80,900,ASTM A216 WCB,RF,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A216 WCB, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001279,GATE_VALVE,80.0,"3""",DN80,900,ASTM A216 WCB,BW,API 600,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A216 WCB, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001280,GATE_VALVE,80.0,"3""",DN80,900,ASTM A216 WCB,BW,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A216 WCB, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001281,GATE_VALVE,80.0,"3""",DN80,900,ASTM A105,RF,API 600,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001282,GATE_VALVE,80.0,"3""",DN80,900,ASTM A105,RF,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001283,GATE_VALVE,80.0,"3""",DN80,900,ASTM A105,BW,API 600,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001284,GATE_VALVE,80.0,"3""",DN80,900,ASTM A105,BW,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001285,GATE_VALVE,80.0,"3""",DN80,900,ASTM A182 F316,RF,API 600,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001286,GATE_VALVE,80.0,"3""",DN80,900,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001287,GATE_VALVE,80.0,"3""",DN80,900,ASTM A182 F316,BW,API 600,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A182 F316, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001288,GATE_VALVE,80.0,"3""",DN80,900,ASTM A182 F316,BW,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 900, ASTM A182 F316, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001289,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A216 WCB,RF,API 600,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A216 WCB, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001290,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A216 WCB,RF,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A216 WCB, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001291,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A216 WCB,BW,API 600,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A216 WCB, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001292,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A216 WCB,BW,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A216 WCB, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001293,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A105,RF,API 600,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001294,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A105,RF,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001295,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A105,BW,API 600,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001296,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A105,BW,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001297,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A182 F316,RF,API 600,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001298,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001299,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A182 F316,BW,API 600,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A182 F316, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001300,GATE_VALVE,80.0,"3""",DN80,1500,ASTM A182 F316,BW,API 6D,"VALVE, GATE, 3"" (DN80), CLASS 1500, ASTM A182 F316, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001301,GATE_VALVE,100.0,"4""",DN100,150,ASTM A216 WCB,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A216 WCB, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001302,GATE_VALVE,100.0,"4""",DN100,150,ASTM A216 WCB,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A216 WCB, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001303,GATE_VALVE,100.0,"4""",DN100,150,ASTM A216 WCB,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A216 WCB, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001304,GATE_VALVE,100.0,"4""",DN100,150,ASTM A216 WCB,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A216 WCB, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001305,GATE_VALVE,100.0,"4""",DN100,150,ASTM A105,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001306,GATE_VALVE,100.0,"4""",DN100,150,ASTM A105,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001307,GATE_VALVE,100.0,"4""",DN100,150,ASTM A105,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001308,GATE_VALVE,100.0,"4""",DN100,150,ASTM A105,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001309,GATE_VALVE,100.0,"4""",DN100,150,ASTM A182 F316,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001310,GATE_VALVE,100.0,"4""",DN100,150,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001311,GATE_VALVE,100.0,"4""",DN100,150,ASTM A182 F316,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A182 F316, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001312,GATE_VALVE,100.0,"4""",DN100,150,ASTM A182 F316,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 150, ASTM A182 F316, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001313,GATE_VALVE,100.0,"4""",DN100,300,ASTM A216 WCB,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A216 WCB, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001314,GATE_VALVE,100.0,"4""",DN100,300,ASTM A216 WCB,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A216 WCB, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001315,GATE_VALVE,100.0,"4""",DN100,300,ASTM A216 WCB,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A216 WCB, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001316,GATE_VALVE,100.0,"4""",DN100,300,ASTM A216 WCB,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A216 WCB, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001317,GATE_VALVE,100.0,"4""",DN100,300,ASTM A105,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001318,GATE_VALVE,100.0,"4""",DN100,300,ASTM A105,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001319,GATE_VALVE,100.0,"4""",DN100,300,ASTM A105,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001320,GATE_VALVE,100.0,"4""",DN100,300,ASTM A105,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001321,GATE_VALVE,100.0,"4""",DN100,300,ASTM A182 F316,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001322,GATE_VALVE,100.0,"4""",DN100,300,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001323,GATE_VALVE,100.0,"4""",DN100,300,ASTM A182 F316,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A182 F316, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001324,GATE_VALVE,100.0,"4""",DN100,300,ASTM A182 F316,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 300, ASTM A182 F316, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001325,GATE_VALVE,100.0,"4""",DN100,600,ASTM A216 WCB,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A216 WCB, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001326,GATE_VALVE,100.0,"4""",DN100,600,ASTM A216 WCB,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A216 WCB, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001327,GATE_VALVE,100.0,"4""",DN100,600,ASTM A216 WCB,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A216 WCB, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001328,GATE_VALVE,100.0,"4""",DN100,600,ASTM A216 WCB,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A216 WCB, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001329,GATE_VALVE,100.0,"4""",DN100,600,ASTM A105,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001330,GATE_VALVE,100.0,"4""",DN100,600,ASTM A105,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001331,GATE_VALVE,100.0,"4""",DN100,600,ASTM A105,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001332,GATE_VALVE,100.0,"4""",DN100,600,ASTM A105,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001333,GATE_VALVE,100.0,"4""",DN100,600,ASTM A182 F316,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001334,GATE_VALVE,100.0,"4""",DN100,600,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001335,GATE_VALVE,100.0,"4""",DN100,600,ASTM A182 F316,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A182 F316, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001336,GATE_VALVE,100.0,"4""",DN100,600,ASTM A182 F316,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 600, ASTM A182 F316, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001337,GATE_VALVE,100.0,"4""",DN100,900,ASTM A216 WCB,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A216 WCB, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001338,GATE_VALVE,100.0,"4""",DN100,900,ASTM A216 WCB,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A216 WCB, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001339,GATE_VALVE,100.0,"4""",DN100,900,ASTM A216 WCB,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A216 WCB, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001340,GATE_VALVE,100.0,"4""",DN100,900,ASTM A216 WCB,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A216 WCB, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001341,GATE_VALVE,100.0,"4""",DN100,900,ASTM A105,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001342,GATE_VALVE,100.0,"4""",DN100,900,ASTM A105,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001343,GATE_VALVE,100.0,"4""",DN100,900,ASTM A105,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001344,GATE_VALVE,100.0,"4""",DN100,900,ASTM A105,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001345,GATE_VALVE,100.0,"4""",DN100,900,ASTM A182 F316,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001346,GATE_VALVE,100.0,"4""",DN100,900,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001347,GATE_VALVE,100.0,"4""",DN100,900,ASTM A182 F316,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A182 F316, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001348,GATE_VALVE,100.0,"4""",DN100,900,ASTM A182 F316,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 900, ASTM A182 F316, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001349,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A216 WCB,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A216 WCB, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001350,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A216 WCB,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A216 WCB, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001351,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A216 WCB,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A216 WCB, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001352,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A216 WCB,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A216 WCB, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001353,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A105,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001354,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A105,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001355,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A105,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001356,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A105,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001357,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A182 F316,RF,API 600,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001358,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001359,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A182 F316,BW,API 600,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A182 F316, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001360,GATE_VALVE,100.0,"4""",DN100,1500,ASTM A182 F316,BW,API 6D,"VALVE, GATE, 4"" (DN100), CLASS 1500, ASTM A182 F316, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001361,GATE_VALVE,150.0,"6""",DN150,150,ASTM A216 WCB,RF,API 600,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A216 WCB, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001362,GATE_VALVE,150.0,"6""",DN150,150,ASTM A216 WCB,RF,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A216 WCB, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001363,GATE_VALVE,150.0,"6""",DN150,150,ASTM A216 WCB,BW,API 600,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A216 WCB, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001364,GATE_VALVE,150.0,"6""",DN150,150,ASTM A216 WCB,BW,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A216 WCB, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001365,GATE_VALVE,150.0,"6""",DN150,150,ASTM A105,RF,API 600,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001366,GATE_VALVE,150.0,"6""",DN150,150,ASTM A105,RF,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001367,GATE_VALVE,150.0,"6""",DN150,150,ASTM A105,BW,API 600,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001368,GATE_VALVE,150.0,"6""",DN150,150,ASTM A105,BW,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001369,GATE_VALVE,150.0,"6""",DN150,150,ASTM A182 F316,RF,API 600,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001370,GATE_VALVE,150.0,"6""",DN150,150,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001371,GATE_VALVE,150.0,"6""",DN150,150,ASTM A182 F316,BW,API 600,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A182 F316, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001372,GATE_VALVE,150.0,"6""",DN150,150,ASTM A182 F316,BW,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 150, ASTM A182 F316, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001373,GATE_VALVE,150.0,"6""",DN150,300,ASTM A216 WCB,RF,API 600,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A216 WCB, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001374,GATE_VALVE,150.0,"6""",DN150,300,ASTM A216 WCB,RF,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A216 WCB, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001375,GATE_VALVE,150.0,"6""",DN150,300,ASTM A216 WCB,BW,API 600,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A216 WCB, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001376,GATE_VALVE,150.0,"6""",DN150,300,ASTM A216 WCB,BW,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A216 WCB, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001377,GATE_VALVE,150.0,"6""",DN150,300,ASTM A105,RF,API 600,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001378,GATE_VALVE,150.0,"6""",DN150,300,ASTM A105,RF,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001379,GATE_VALVE,150.0,"6""",DN150,300,ASTM A105,BW,API 600,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001380,GATE_VALVE,150.0,"6""",DN150,300,ASTM A105,BW,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001381,GATE_VALVE,150.0,"6""",DN150,300,ASTM A182 F316,RF,API 600,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001382,GATE_VALVE,150.0,"6""",DN150,300,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001383,GATE_VALVE,150.0,"6""",DN150,300,ASTM A182 F316,BW,API 600,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A182 F316, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001384,GATE_VALVE,150.0,"6""",DN150,300,ASTM A182 F316,BW,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 300, ASTM A182 F316, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001385,GATE_VALVE,150.0,"6""",DN150,600,ASTM A216 WCB,RF,API 600,"VALVE, GATE, 6"" (DN150), CLASS 600, ASTM A216 WCB, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001386,GATE_VALVE,150.0,"6""",DN150,600,ASTM A216 WCB,RF,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 600, ASTM A216 WCB, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001387,GATE_VALVE,150.0,"6""",DN150,600,ASTM A216 WCB,BW,API 600,"VALVE, GATE, 6"" (DN150), CLASS 600, ASTM A216 WCB, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001388,GATE_VALVE,150.0,"6""",DN150,600,ASTM A216 WCB,BW,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 600, ASTM A216 WCB, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001389,GATE_VALVE,150.0,"6""",DN150,600,ASTM A105,RF,API 600,"VALVE, GATE, 6"" (DN150), CLASS 600, ASTM A105, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001390,GATE_VALVE,150.0,"6""",DN150,600,ASTM A105,RF,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 600, ASTM A105, RF FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001391,GATE_VALVE,150.0,"6""",DN150,600,ASTM A105,BW,API 600,"VALVE, GATE, 6"" (DN150), CLASS 600, ASTM A105, BW FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001392,GATE_VALVE,150.0,"6""",DN150,600,ASTM A105,BW,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 600, ASTM A105, BW FACING, API 6D",40141611,GEM-VALVE-GATE
CAN-001393,GATE_VALVE,150.0,"6""",DN150,600,ASTM A182 F316,RF,API 600,"VALVE, GATE, 6"" (DN150), CLASS 600, ASTM A182 F316, RF FACING, API 600",40141611,GEM-VALVE-GATE
CAN-001394,GATE_VALVE,150.0,"6""",DN150,600,ASTM A182 F316,RF,API 6D,"VALVE, GATE, 6"" (DN150), CLASS 600, ASTM A182 F316, RF FACING, API 6D",40141611,GEM-VALVE-GATE
